"Buch1" "Buch2" "Buch3" "Buch4" "Buch5" "Buch8"
"umfassenden" 0 0.00116668416692917 0 0.00357534442484626 0.00271186440677966 0.00297284097424246
"unbeschränkt" 0.00710286126928131 0.00233336833385834 0.00178786397930845 0 0.00361581920903955 0.000424691567748922
"ungestört" 0.00118381021154688 0.00350005250078751 0.00297977329884742 0.00238356294989751 0.00271186440677966 0.000424691567748922
"unruhigen" 0.00236762042309377 0 0.00238381863907794 0.00178767221242313 0.00180790960451977 0.00297284097424246
"untereinander" 0.00236762042309377 0.00233336833385834 0.00357572795861691 0.00297945368737188 0.00225988700564972 0
"unwahrscheinlich" 0.00473524084618754 0.00350005250078751 0 0.00297945368737188 0.000903954802259887 0.00254814940649353
"ursprungs" 0.00710286126928131 0.00116668416692917 0.00178786397930845 0.000595890737474377 0.000451977401129943 0.00339753254199138
"veii" 0.00473524084618754 0.0175002625039376 0 0 0.000451977401129943 0
"verlangte" 0.00236762042309377 0 0.00119190931953897 0.00297945368737188 0.0031638418079096 0.00169876627099569
"verluste" 0 0 0.00357572795861691 0.00119178147494875 0.0031638418079096 0.00212345783874461
"verschwanden" 0.00118381021154688 0 0.00297977329884742 0.00238356294989751 0.00180790960451977 0.00254814940649353
"versprechen" 0 0 0.00476763727815588 0.00417123516232064 0.00225988700564972 0
"verstärkungen" 0 0 0.00715145591723382 0.00119178147494875 0.00225988700564972 0.000424691567748922
"verteilung" 0.00355143063464065 0.00116668416692917 0.00119190931953897 0.00476712589979501 0.00271186440677966 0
"vertrug" 0 0 0.00238381863907794 0.00357534442484626 0.000903954802259887 0.00339753254199138
"viehzucht" 0.00355143063464065 0 0.00417168261838639 0.00119178147494875 0.00180790960451977 0.00169876627099569
"vorkommt" 0.00591905105773442 0.00233336833385834 0.00178786397930845 0.00178767221242313 0.00135593220338983 0.00169876627099569
"vorwurf" 0 0.00116668416692917 0.0077474105770033 0.00119178147494875 0.000451977401129943 0.00127407470324677
"weib" 0.0118381021154688 0 0.000595954659769485 0.00297945368737188 0.000451977401129943 0.00127407470324677
"weiterer" 0 0.00583342083464585 0.00119190931953897 0.000595890737474377 0.00361581920903955 0.00169876627099569
"wen" 0.00473524084618754 0.00116668416692917 0.00119190931953897 0.00417123516232064 0.00180790960451977 0.000849383135497845
"wichen" 0 0.00233336833385834 0.00297977329884742 0.000595890737474377 0.00225988700564972 0.00297284097424246
"wichtigeren" 0.00118381021154688 0 0.00238381863907794 0.00238356294989751 0.00361581920903955 0.00127407470324677
"willkür" 0.00473524084618754 0.00933347333543337 0.000595954659769485 0.00238356294989751 0.00135593220338983 0
"wissenschaftlichen" 0 0 0.00297977329884742 0.00357534442484626 0.00135593220338983 0.00254814940649353
"zählten" 0.00118381021154688 0.00350005250078751 0.00357572795861691 0.000595890737474377 0.000903954802259887 0.00297284097424246
"zölle" 0 0 0.00119190931953897 0.00476712589979501 0.00180790960451977 0.00254814940649353
"zufolge" 0.00355143063464065 0.00583342083464585 0 0.00238356294989751 0.00271186440677966 0.000849383135497845
"zulassung" 0 0.00700010500157502 0.00119190931953897 0.00178767221242313 0.00135593220338983 0.00254814940649353
"zurücksetzung" 0.00355143063464065 0.00466673666771668 0.00178786397930845 0.00238356294989751 0.000903954802259887 0.00169876627099569
"zwangen" 0 0 0.00417168261838639 0.00119178147494875 0.00361581920903955 0.00127407470324677
"abend" 0 0 0.00178786397930845 0.00297945368737188 0.00406779661016949 0.000849383135497845
"achaemeniden" 0 0.00116668416692917 0 0 0 0.0076444482194806
"ackergesetz" 0 0.00116668416692917 0 0.0077465795871669 0.00225988700564972 0
"afrikaner" 0 0 0.00357572795861691 0.00655479811221814 0.000451977401129943 0.000424691567748922
"akarnanen" 0 0 0.0113231385356202 0 0 0
"ämtern" 0 0.00583342083464585 0.000595954659769485 0.00476712589979501 0.00225988700564972 0
"ändern" 0.00236762042309377 0.00233336833385834 0.00357572795861691 0 0.0031638418079096 0.000849383135497845
"anderweitig" 0 0.00116668416692917 0 0.00357534442484626 0.00135593220338983 0.0038222241097403
"angewandt" 0.00591905105773442 0.00350005250078751 0.000595954659769485 0.00119178147494875 0.000903954802259887 0.00254814940649353
"anlaß" 0.00118381021154688 0.00233336833385834 0.00119190931953897 0.000595890737474377 0.0031638418079096 0.00254814940649353
"antigonos" 0 0.00233336833385834 0.00417168261838639 0.000595890737474377 0.000451977401129943 0.00339753254199138
"anzuerkennen" 0 0 0.000595954659769485 0.00357534442484626 0.00225988700564972 0.00297284097424246
"aquillius" 0 0 0 0.0107260332745388 0 0.000424691567748922
"aretas" 0 0 0 0 0.00406779661016949 0.00424691567748922
"ärger" 0 0.00233336833385834 0.00238381863907794 0.00178767221242313 0.00361581920903955 0.000849383135497845
"attische" 0.00236762042309377 0.00116668416692917 0.00536359193792536 0 0.00225988700564972 0.000849383135497845
"aufzuheben" 0.00236762042309377 0.00233336833385834 0.00178786397930845 0.000595890737474377 0.00451977401129944 0.000424691567748922
"aufzulösen" 0 0 0.00238381863907794 0.00297945368737188 0.0031638418079096 0.00127407470324677
"aufzuweisen" 0.00355143063464065 0.00116668416692917 0 0.000595890737474377 0.000451977401129943 0.00552099038073599
"augusta" 0 0 0 0 0 0.00806913978722952
"auszuführen" 0 0.00233336833385834 0.00238381863907794 0.00178767221242313 0.00271186440677966 0.00169876627099569
"banden" 0 0.00233336833385834 0.000595954659769485 0 0.00587570621468927 0.00127407470324677
"bedeckten" 0 0.00233336833385834 0.00178786397930845 0.00178767221242313 0.0031638418079096 0.00169876627099569
"bedienten" 0.00473524084618754 0 0.00119190931953897 0.000595890737474377 0.0031638418079096 0.00212345783874461
"befreier" 0.00236762042309377 0 0.00357572795861691 0.00178767221242313 0.00180790960451977 0.00169876627099569
"begnügen" 0.00118381021154688 0 0.00417168261838639 0.00178767221242313 0.00361581920903955 0
"beinamen" 0 0.00700010500157502 0.00119190931953897 0.00178767221242313 0.00180790960451977 0.00169876627099569
"belgica" 0 0 0 0 0.000451977401129943 0.0076444482194806
"beredsamkeit" 0 0 0 0.00417123516232064 0.00361581920903955 0.00169876627099569
"bereitete" 0 0.00233336833385834 0.00119190931953897 0.00178767221242313 0.00406779661016949 0.00127407470324677
"beteiligten" 0.00118381021154688 0.00583342083464585 0 0.00297945368737188 0.00361581920903955 0
"bewegt" 0.00355143063464065 0.00233336833385834 0.00178786397930845 0.00178767221242313 0.00225988700564972 0.00127407470324677
"beweise" 0.00355143063464065 0.00116668416692917 0.00119190931953897 0.00119178147494875 0.00361581920903955 0.00127407470324677
"bewirkte" 0 0 0.00178786397930845 0.00357534442484626 0.00180790960451977 0.00254814940649353
"bürgers" 0.00828667148082819 0.00233336833385834 0.000595954659769485 0.00297945368737188 0.000903954802259887 0.000849383135497845
"campanischen" 0 0 0 0.00655479811221814 0.0031638418079096 0.000424691567748922
"catullus" 0.00118381021154688 0 0 0 0.00813559322033898 0
"ciceronischen" 0.00118381021154688 0 0.00178786397930845 0.00357534442484626 0.0031638418079096 0.000849383135497845
"dacien" 0 0 0 0 0 0.00806913978722952
"dalmater" 0 0 0 0.00417123516232064 0.000903954802259887 0.00424691567748922
"dardaner" 0 0 0.00476763727815588 0.00178767221242313 0.00135593220338983 0.00212345783874461
"dauernder" 0.00118381021154688 0.00466673666771668 0.000595954659769485 0.000595890737474377 0.000903954802259887 0.00424691567748922
"deiotarus" 0 0 0 0 0.00497175141242938 0.00339753254199138
"delphi" 0.00118381021154688 0.00350005250078751 0.00178786397930845 0.000595890737474377 0 0.00467160724523815
"demagogie" 0 0.00233336833385834 0.00476763727815588 0.00297945368737188 0.00180790960451977 0
"denar" 0 0.00116668416692917 0.00476763727815588 0.00178767221242313 0.00225988700564972 0.000849383135497845
"diaspora" 0 0 0 0 0 0.00806913978722952
"dicht" 0.00236762042309377 0 0.00417168261838639 0.00119178147494875 0.000903954802259887 0.00254814940649353
"diener" 0.00236762042309377 0.00233336833385834 0.00238381863907794 0.00119178147494875 0.00271186440677966 0.00127407470324677
"distrikten" 0 0.00233336833385834 0.00297977329884742 0.00119178147494875 0.0031638418079096 0.00127407470324677
"dringend" 0 0 0.00119190931953897 0.00357534442484626 0.0031638418079096 0.00169876627099569
"ein-" 0.00118381021154688 0.00350005250078751 0.00178786397930845 0.00238356294989751 0.00225988700564972 0.00127407470324677
"eindringen" 0.00473524084618754 0.00466673666771668 0 0.00297945368737188 0.000903954802259887 0.00169876627099569
"einig" 0 0.00350005250078751 0.00238381863907794 0.00297945368737188 0.00225988700564972 0.000849383135497845
"elenden" 0 0.00233336833385834 0.000595954659769485 0.00119178147494875 0.00451977401129944 0.00169876627099569
"elf" 0 0 0.00119190931953897 0.000595890737474377 0.0031638418079096 0.0038222241097403
"entsprach" 0 0 0.000595954659769485 0.00119178147494875 0.0031638418079096 0.0038222241097403
"entwürfe" 0 0.00233336833385834 0.00357572795861691 0.00178767221242313 0.00271186440677966 0.000849383135497845
"epeiroten" 0 0.00933347333543337 0.00655550125746433 0 0 0
"erfüllen" 0.00591905105773442 0.00233336833385834 0.000595954659769485 0.00238356294989751 0.00180790960451977 0.00127407470324677
"erlitt" 0 0.00350005250078751 0.00357572795861691 0.00119178147494875 0.0031638418079096 0.000424691567748922
"ermangelung" 0 0.00233336833385834 0.00297977329884742 0.00178767221242313 0.00361581920903955 0.000424691567748922
"erneuerte" 0 0.00583342083464585 0.00178786397930845 0.00297945368737188 0.000451977401129943 0.00212345783874461
"eröffnung" 0.00473524084618754 0.00116668416692917 0.00119190931953897 0.00357534442484626 0.00135593220338983 0.00127407470324677
"erwarb" 0.00236762042309377 0.00350005250078751 0.00357572795861691 0.00178767221242313 0.00180790960451977 0.000424691567748922
"erzählungen" 0.00473524084618754 0.00350005250078751 0.00119190931953897 0 0.00135593220338983 0.00297284097424246
"euböa" 0.00236762042309377 0 0.00595954659769485 0.00417123516232064 0 0
"ex" 0.00355143063464065 0.00116668416692917 0 0.00119178147494875 0.000451977401129943 0.00509629881298707
"expeditionen" 0 0 0 0.00297945368737188 0.00225988700564972 0.0038222241097403
"fahnen" 0 0.00466673666771668 0.000595954659769485 0.00238356294989751 0.00180790960451977 0.00254814940649353
"falsch" 0.00236762042309377 0 0.00178786397930845 0.00476712589979501 0.00271186440677966 0
"falsche" 0.00236762042309377 0 0.00357572795861691 0.00417123516232064 0.00135593220338983 0.000424691567748922
"feiern" 0.00118381021154688 0 0.00119190931953897 0.00178767221242313 0.0031638418079096 0.00254814940649353
"feuer" 0.00355143063464065 0 0.00178786397930845 0.00238356294989751 0.0031638418079096 0.000849383135497845
"friedliche" 0.00236762042309377 0 0.00178786397930845 0.00119178147494875 0.00135593220338983 0.0038222241097403
"fruchtbaren" 0.00473524084618754 0.00116668416692917 0.00476763727815588 0.00119178147494875 0.000451977401129943 0.00127407470324677
"frühen" 0.00591905105773442 0 0.000595954659769485 0.00178767221242313 0.00135593220338983 0.00297284097424246
"furchtbare" 0.00236762042309377 0.00350005250078751 0.00178786397930845 0.00297945368737188 0.00180790960451977 0.000849383135497845
"gassen" 0.00236762042309377 0 0.000595954659769485 0.00238356294989751 0.00225988700564972 0.00297284097424246
"gedenken" 0.00236762042309377 0.00116668416692917 0.00119190931953897 0.00178767221242313 0.00180790960451977 0.00297284097424246
"gediehen" 0.00710286126928131 0.00116668416692917 0.00238381863907794 0.00119178147494875 0.00135593220338983 0.00127407470324677
"geheiß" 0.00236762042309377 0.00116668416692917 0.00119190931953897 0.00238356294989751 0.00135593220338983 0.00297284097424246
"geschick" 0.00118381021154688 0.00116668416692917 0.00119190931953897 0.00119178147494875 0.00497175141242938 0.000849383135497845
"gesinnt" 0 0.00116668416692917 0.00297977329884742 0.00297945368737188 0.00271186440677966 0.000849383135497845
"gesinnung" 0 0 0.00297977329884742 0.00417123516232064 0.00225988700564972 0.000849383135497845
"gethan" 0 0 0 0 0 0.00806913978722952
"gewagt" 0 0.00583342083464585 0.000595954659769485 0.00238356294989751 0.00361581920903955 0.000424691567748922
"gewaltiger" 0.00355143063464065 0.00116668416692917 0.000595954659769485 0.00238356294989751 0.0031638418079096 0.00127407470324677
"gewinnung" 0.00355143063464065 0.00233336833385834 0.00178786397930845 0.000595890737474377 0.000903954802259887 0.00339753254199138
"gleichartige" 0.00591905105773442 0.00233336833385834 0.00178786397930845 0.00119178147494875 0.000903954802259887 0.00212345783874461
"gliederung" 0.00473524084618754 0.00350005250078751 0.00119190931953897 0.00357534442484626 0.00135593220338983 0.000424691567748922
"golf" 0 0.00350005250078751 0.00119190931953897 0.00476712589979501 0.00135593220338983 0.00127407470324677
"gottheit" 0.0130219123270157 0.00116668416692917 0 0.00119178147494875 0 0.00212345783874461
"gottheiten" 0.00947048169237508 0 0.000595954659769485 0 0.000451977401129943 0.0038222241097403
"göttlichen" 0.00710286126928131 0.00116668416692917 0.00238381863907794 0.00178767221242313 0.00135593220338983 0.000849383135497845
"grundlagen" 0.00473524084618754 0.00116668416692917 0.00119190931953897 0.00178767221242313 0.0031638418079096 0.000849383135497845
"halfen" 0.00118381021154688 0.00350005250078751 0.00297977329884742 0.00119178147494875 0.00225988700564972 0.00127407470324677
"herbeizuführen" 0 0.00116668416692917 0.00297977329884742 0.000595890737474377 0.00451977401129944 0.000849383135497845
"hervortreten" 0.00355143063464065 0.00233336833385834 0.00297977329884742 0.000595890737474377 0.00271186440677966 0.000849383135497845
"hervortritt" 0.00355143063464065 0.00233336833385834 0.00238381863907794 0.00178767221242313 0.000903954802259887 0.00212345783874461
"hieron" 0 0.00466673666771668 0.00893931989654227 0 0 0
"hinzugefügt" 0.00118381021154688 0.00233336833385834 0.00178786397930845 0.00178767221242313 0.0031638418079096 0.00127407470324677
"hirten" 0.00236762042309377 0 0.00357572795861691 0.00178767221242313 0.00135593220338983 0.00212345783874461
"illyrische" 0 0 0.00238381863907794 0.00119178147494875 0 0.00552099038073599
"kaufleuten" 0.00710286126928131 0.00233336833385834 0.000595954659769485 0.00178767221242313 0.00135593220338983 0.00169876627099569
"kehrte" 0 0.00233336833385834 0.00238381863907794 0.00119178147494875 0.0031638418079096 0.00169876627099569
"keltischer" 0 0.00233336833385834 0.00178786397930845 0.000595890737474377 0.00406779661016949 0.00169876627099569
"kimbrischen" 0 0 0 0.00715068884969252 0.0031638418079096 0
"klage" 0.00355143063464065 0.00466673666771668 0.00178786397930845 0.00178767221242313 0.00180790960451977 0.000849383135497845
"kontingente" 0 0.00466673666771668 0.00238381863907794 0.00238356294989751 0.0031638418079096 0
"korsika" 0.00355143063464065 0.00933347333543337 0.00476763727815588 0 0 0
"kostete" 0 0.00233336833385834 0.00417168261838639 0.00178767221242313 0.000451977401129943 0.00254814940649353
"krim" 0 0 0 0.00655479811221814 0.000903954802259887 0.00254814940649353
"kühne" 0 0.00233336833385834 0.00417168261838639 0.00238356294989751 0.00225988700564972 0.000424691567748922
